"Muito_baixo","baixo","moderado","alto","muito_alto","regiao","fx_etaria"
0,0.0525477790681177,0.158004491280507,0.368917915705287,1.10350336043047,"RO","15 a 49"
0,0.629477156273999,3.22488318950359,5.82028922273317,10.9972571546861,"RO","2 a 4"
0,0.187784258421185,0.563969781391658,1.3163408273326,2.06938509194946,"RO","5 a 14"
0,0.184890729578819,0.563803259447118,0.942715789315418,1.70054084905202,"RO","50 a 64"
0,1.81743690496421,3.2859578916864,5.93157061011437,11.5603372535721,"RO","65+"
0,5.11703468432724,12.1671355014837,23.6324031071473,39.6544671246831,"RO","< 2"
0,0.305537899787638,0.71367020694894,1.12180251411024,1.83547272105918,"AC","15 a 49"
0,5.44442271029348,12.0147686776578,18.8036243010805,26.5352777365214,"AC","2 a 4"
0,1.59681334727908,2.87774677946669,4.1586802116543,6.12914432308611,"AC","5 a 14"
0,1.46680952645034,3.44435993362225,6.52379789119873,15.2970983316602,"AC","50 a 64"
1.761431691679,8.25173115423549,12.6130580837357,18.0186544053368,24.8710390567428,"AC","65+"
6.65158972994546,22.3293720295424,40.3306480020533,70.079572169659,100.043228672645,"AC","< 2"
0,0.148940967618969,0.276785485221969,0.447244842025968,0.706860657682274,"AM","15 a 49"
0,1.54273631595258,3.30857437076012,5.07441242556765,7.52768995445903,"AM","2 a 4"
0,0.319705957495449,0.703803995795233,1.2123868176472,2.31180753850079,"AM","5 a 14"
0,0.504819473395812,0.911558960601285,1.5216681914095,2.38133145894639,"AM","50 a 64"
0.424286138571853,2.61170012637274,4.33858257985708,7.02828803750145,10.7668444320787,"AM","65+"
2.07424411087526,9.80734959155657,16.8641453437199,28.3188717100303,52.5475174755066,"AM","< 2"
0,0.126639025588682,0.387984673624336,0.673533112234864,0.942946357128809,"RR","15 a 49"
0,1.13101701049584,3.4134710143594,7.97837902208652,12.665806927045,"RR","2 a 4"
0,0.372958981971163,1.1439469245295,1.91493486708783,3.35663083774047,"RR","5 a 14"
0,0.628456510809452,1.35304831569854,1.95018275900833,3.46634868694712,"RR","50 a 64"
0,1.31013520595325,4.11723158073379,10.1894076567382,14.9696116882728,"RR","65+"
0,16.5324200702739,31.5730385211075,50.4503157816062,78.4782689936096,"RR","< 2"
0.0206564239722758,0.114078388406757,0.197078529543253,0.300828705963872,0.541934811495271,"PA","15 a 49"
0.24562963472417,1.12428467623121,1.87538707038305,2.87053631602858,3.7853786120857,"PA","2 a 4"
0.0699402919727429,0.247883530265861,0.389825786452188,0.602739170731678,0.965372851115312,"PA","5 a 14"
0,0.404930822059493,0.74432843623601,1.20093049797773,2.13912297818002,"PA","50 a 64"
0.459749681623345,1.95832737031038,3.29297924090302,6.5224263106674,11.5647239047871,"PA","65+"
0,4.69642189395506,8.53362056868047,12.9151602083764,19.4760523435817,"PA","< 2"
0,0.111764811072763,0.33592099588281,0.560077180692856,0.784233365502902,"AP","15 a 49"
0,7.88371559608533,17.1152709543527,33.690373846976,64.0046712181099,"AP","2 a 4"
0,1.70102486197857,3.74956355274986,5.79528666889463,10.5649252991702,"AP","5 a 14"
0,0.525546831478153,1.61970840372485,2.77696799790167,3.80803154821823,"AP","50 a 64"
0,1.11433028749721,3.46414364887632,8.16377037163452,12.9177725062827,"AP","65+"
0,36.195481906334,89.2512859474303,162.387284120434,260.992496465727,"AP","< 2"
0,0.0589416901647538,0.176965061935962,0.294988433707171,0.531035177249587,"TO","15 a 49"
0,0.676489291174521,2.06631657615727,3.45614386114001,6.23579843110551,"TO","2 a 4"
0,0.203661839881061,0.611484476805875,1.01930711373069,1.83445343041762,"TO","5 a 14"
0,0.218590702025899,0.668776538701209,1.11896237537652,1.56914821205183,"TO","50 a 64"
0,1.09942724047733,2.58517263713536,4.72533736198874,8.11268127979479,"TO","65+"
0,3.25706863118962,7.62330117462219,16.5432005648153,26.6199338938308,"TO","< 2"
0,0.0391003320600869,0.0912711175237459,0.143441902987405,0.274479521475016,"MA","15 a 49"
0,0.77584978954325,1.400509714855,2.02516964016675,2.94402023006743,"MA","2 a 4"
0,0.130006915364022,0.304427757869662,0.478848600375301,0.66016712352889,"MA","5 a 14"
0,0.0535071244736237,0.163024608623373,0.382059576922872,0.60109454522237,"MA","50 a 64"
0,0.421578412660938,0.930538401440841,1.66024994626033,2.79621043580687,"MA","65+"
0.479064865382773,3.44237063115623,6.93510576539383,11.4975567691865,18.0268269039372,"MA","< 2"
0,0.0836278101802504,0.195169213275361,0.306710616370472,0.584999281286597,"PI","15 a 49"
0,1.0871462066215,2.55058025839303,4.74573133605032,7.54870469272409,"PI","2 a 4"
0,0.313597051439032,0.942921237866297,1.77444761026638,3.07261977919519,"PI","5 a 14"
0,0.288560590703743,0.482277995131675,0.879587711286176,1.43844764581499,"PI","50 a 64"
0,1.81412750550296,3.55493260848651,6.50437527643595,10.6960837879169,"PI","65+"
0,2.9067875430701,8.81834215167548,16.3456413206407,24.103468547913,"PI","< 2"
0,0.0909199647434216,0.17173966619318,0.252576212532789,0.373733065559191,"CE","15 a 49"
1.11145689770151,4.20948080671936,6.577313760499,8.68205416385868,11.2923515368577,"CE","2 a 4"
0.387688261419745,1.35506380553172,2.05474778552465,2.79135548222217,4.29665093085422,"CE","5 a 14"
0,0.24631462006959,0.458130112277132,0.740550768553855,1.17714466393645,"CE","50 a 64"
0.206428599443881,2.02445403494065,3.67201314560187,5.68815900114406,10.0545804382918,"CE","65+"
6.33931644056438,17.8859285287352,31.3074189813396,46.6859820826267,64.5854585468236,"CE","< 2"
0,0.0816883049606524,0.190672747354081,0.353893741897065,0.789260850763987,"RN","15 a 49"
0.729235032450959,3.4399184187269,5.65398802814206,7.66185052269329,10.7217576784764,"RN","2 a 4"
0.209518860887857,0.94942324820684,1.58292111152902,2.21641897485121,3.04897649167769,"RN","5 a 14"
0,0.267220048230258,0.446601522677871,0.814067834060979,1.55622931130445,"RN","50 a 64"
0.270910204103748,1.53866023778963,3.33927627720058,6.72184623046896,12.1956177080369,"RN","65+"
1.18395036880054,9.43074410500919,18.2422011333011,30.2542446356218,48.3043919839481,"RN","< 2"
0,0.115210591718962,0.25348064872582,0.345660686730392,0.483930743737249,"PB","15 a 49"
0,2.66491408030281,5.38891315834048,8.29927675989616,14.6749696078957,"PB","2 a 4"
0,0.599839571460782,1.28566263065258,2.1495871932754,3.52532299697166,"PB","5 a 14"
0,0.229039757494747,0.536767750626137,0.844495743757527,1.49507647709622,"PB","50 a 64"
0,1.66678741957885,3.45784551684752,7.21556913660561,11.3387515003802,"PB","65+"
0.926260408851344,12.3259852231088,31.2456603249549,57.4149948828302,80.4626808368119,"PB","< 2"
0,0.108570767360263,0.227030460330291,0.423737331731935,0.926309515879113,"PE","15 a 49"
0.267171799482221,2.07205349184497,3.67038261437735,5.33094304827181,7.33576361601371,"PE","2 a 4"
0.219688159979847,0.687160030041254,1.05300759269428,1.41653245929648,1.989721058019,"PE","5 a 14"
0.0657033245225175,0.630537342576291,1.25505857626173,1.95528771544183,2.95008321978943,"PE","50 a 64"
0.201586892013934,1.74428365604046,3.9156148455055,6.78706573220953,12.778278005726,"PE","65+"
3.93212282204086,13.333841289192,24.5706860744002,39.3302976454257,58.9456832491689,"PE","< 2"
0,0.0870600385393896,0.203335019002396,0.319609999465403,0.491683321234067,"AL","15 a 49"
0,0.339346554275088,1.03701587136201,2.43235450553584,4.4575590948087,"AL","2 a 4"
0,0.302434363783314,0.50478706092665,0.707139758069986,1.11184515235666,"AL","5 a 14"
0,0.101985244774786,0.519350069985112,1.13326724391518,2.13394335660754,"AL","50 a 64"
0,1.89292824010155,3.86544095975988,8.39471597282255,17.6824868363709,"AL","65+"
0,3.79287556977048,7.05461599751543,11.8580175696089,18.9077966855745,"AL","< 2"
0,0.121188066123389,0.282824297922465,0.444460529721541,0.726659104029325,"SE","15 a 49"
0,5.84357151351562,10.4462056301219,15.6461439554429,22.1458064067332,"SE","2 a 4"
0,1.64741208442101,2.84642826449278,4.04544444456456,5.84294172639452,"SE","5 a 14"
0,0.423297373578628,1.00716975561916,2.13918171805096,3.36127576490945,"SE","50 a 64"
0,2.15802923888619,4.72014764309339,10.7836990595611,18.0564263322884,"SE","65+"
1.78807710188463,18.9829461582048,38.4436576905196,68.9233990577561,124.656055678631,"SE","< 2"
0.0125629071873774,0.0816414367792989,0.14419137944962,0.206888393217666,0.337929254635701,"BA","15 a 49"
0.700266626518047,2.79710321819439,4.46419974405255,5.71476685903477,7.14800026116807,"BA","2 a 4"
0.245508664491787,0.908382058619613,1.46637770706987,1.9640693159343,2.56555347885698,"BA","5 a 14"
0,0.275573157319794,0.531241613907016,0.975347548843238,1.4955329082263,"BA","50 a 64"
0.185628631360101,1.57530471654096,3.44990701837142,6.46857565944641,9.38772775191453,"BA","65+"
2.31142392381547,9.77818889007688,16.171442462302,23.5220981269847,38.1520341508049,"BA","< 2"
0.099476347463647,0.304069489648467,0.4175515310481,0.596858084781882,0.827462344811246,"MG","15 a 49"
0.548227580233106,2.85920984738469,4.87090150030819,7.36192304029998,10.7906238892513,"MG","2 a 4"
0.266573340609516,0.856368415285548,1.253785950096,1.74864795091678,2.26202353294995,"MG","5 a 14"
0.50063026715739,0.993607079659921,1.57756992207883,2.4809646637821,3.70796349206563,"MG","50 a 64"
2.47329789541374,4.20469324203421,6.75690128489887,11.7700213007713,19.1683204041133,"MG","65+"
4.11895543290222,14.8383866327208,23.2509028389566,31.5003453432929,44.0937519669644,"MG","< 2"
0,0.0705961848371009,0.11768101463017,0.211850674216307,0.353105163595514,"ES","15 a 49"
0,2.14698726212133,3.99343776559171,5.83988826906209,9.44840227517527,"ES","2 a 4"
0,0.633348870880647,0.995489342282786,1.538700049386,2.25345409443595,"ES","5 a 14"
0,0.217758031184605,0.509451903803447,0.801145776422289,1.23868658535055,"ES","50 a 64"
0.21294628217086,1.67119819481007,2.72386118873192,4.02357870957765,7.60883561403303,"ES","65+"
0.973378108726335,11.050475553165,19.8190185235315,29.5890815561349,44.6302652200512,"ES","< 2"
0.0114090912202479,0.108344020376434,0.153977637065404,0.221754023117378,0.35245229317601,"RJ","15 a 49"
0.350641586442794,2.08234768876065,3.6656103399286,5.04096872822304,6.43077202078689,"RJ","2 a 4"
0.231147174179566,0.623489934770861,0.946792260865269,1.36246668012951,1.87229211085449,"RJ","5 a 14"
0.031809681403774,0.304384757319522,0.464651377662653,0.726681751503262,1.45336350300652,"RJ","50 a 64"
0.569351626747088,1.7558351505376,3.08127036762649,5.59524733109053,8.53392765204144,"RJ","65+"
2.29616511723358,15.0039626927634,25.4013266093965,37.4561934748728,48.2958272963549,"RJ","< 2"
0.10487931725746,0.260531485490296,0.374109076998085,0.564298607762475,0.86316787039223,"SP","15 a 49"
1.24963849743467,4.16546165811557,6.68598660010675,9.16978325031966,12.3977754848559,"SP","2 a 4"
0.315831975394362,1.21088478496027,1.84322080370242,2.50470828923128,3.7944344982686,"SP","5 a 14"
0.2347430601303,0.738520139019997,1.04507829451233,1.57297507050163,2.6765946764181,"SP","50 a 64"
1.72374031325986,3.66368477678318,5.49105505244995,8.66974728421391,14.8120428177756,"SP","65+"
7.54553731771239,19.1057899407031,27.8663153226255,37.9049165250388,52.4821523273312,"SP","< 2"
0.215193487913989,0.405342696227037,0.57089594551642,0.794286458360088,1.14926619766684,"PR","15 a 49"
1.14719419244412,6.08012921995384,10.2100283127527,14.8074811285678,19.7793361060432,"PR","2 a 4"
0.31661701056551,1.74231572336198,2.95055026608763,4.34680184361678,7.35806156928343,"PR","5 a 14"
0.570298023489625,1.17206895134699,1.7099418427104,2.38560025611527,3.54560330518695,"PR","50 a 64"
3.2382102788325,6.08891409664566,8.5635185113212,13.0154046134457,20.2334691380777,"PR","65+"
4.34747954873162,19.978049650695,34.9329989504124,50.9223040029975,66.5777507450203,"PR","< 2"
0.04751160352137,0.154279207525583,0.249297762092777,0.34431631665997,0.51085067444477,"SC","15 a 49"
0.325079563223099,2.75549398961553,4.71401147370207,6.37571604195548,8.29083847999215,"SC","2 a 4"
0.0978183571798185,0.831407456614988,1.50152169764644,2.17455184309137,3.18553424459595,"SC","5 a 14"
0.150399234768693,0.693655669996144,1.06923597701394,1.6374353560487,2.48158737368344,"SC","50 a 64"
0.718631725195228,3.2667202768929,5.50950989316342,9.1239612842007,13.6544799908383,"SC","65+"
6.61628114105402,21.1301336261621,35.3864650223382,50.4286434694907,66.0888123762825,"SC","< 2"
0.0895093277670466,0.261080571215383,0.370306350598993,0.510203168272166,0.709241230407498,"RS","15 a 49"
0.531774878422968,2.0869183793406,3.39124236642848,4.56262263391061,6.01229065715616,"RS","2 a 4"
0.0727745364807835,0.547803526978228,0.984184812079949,1.34690188470735,1.78374009019633,"RS","5 a 14"
0.334664021227261,0.88490721197482,1.36324427771594,2.15104442767161,3.3221686160706,"RS","50 a 64"
1.46051961477843,4.30139864021787,6.84861684914977,10.7417525021385,15.5706137186962,"RS","65+"
4.57116261287655,12.466807126027,22.5667934906401,36.1813514442221,52.6537349053158,"RS","< 2"
0.13287712188154,0.49796270970808,0.763614832237635,1.09567998539958,1.49415816919391,"MS","15 a 49"
0.773323434793368,4.25273930649698,7.82484990221833,11.4839831168784,17.2221123951501,"MS","2 a 4"
0,1.4837473625241,2.39730830862105,3.53925949124223,5.03883248050509,"MS","5 a 14"
0.225793778026653,1.42784568850526,2.10573610126443,2.99318929737553,4.36197695260025,"MS","50 a 64"
2.67052239233026,7.35705581473604,11.1234778834707,15.7462533772559,20.7919243402856,"MS","65+"
6.28804265808139,26.5108077781477,43.5867137738702,67.2235249749598,97.4646612002616,"MS","< 2"
0,0.0728336853836476,0.170236248387259,0.26763881139087,0.415737109949262,"MT","15 a 49"
0,0.278916687585418,1.40051783553529,2.52211898348517,4.21350622615528,"MT","2 a 4"
0,0.0861413993842613,0.261034891099099,0.435928382813937,0.780313951302843,"MT","5 a 14"
0,0.0861697544161999,0.441064303593264,0.80830098428467,1.64299536310198,"MT","50 a 64"
0,1.18196420734673,2.38154568760201,4.08264975017487,6.9778426657506,"MT","65+"
0,2.15015678504591,5.5917253251246,11.5931537744174,20.6102346990476,"MT","< 2"
0.0504928735620576,0.164535245799184,0.240491259503519,0.36708461567741,0.519022950688516,"GO","15 a 49"
0.347147489082211,1.91074178496121,3.30357263452729,4.57701704107718,6.76937603710312,"GO","2 a 4"
0,0.647220100053121,1.14907760196512,1.78611828866053,2.58925255692232,"GO","5 a 14"
0.0825796563365022,0.550542823918439,1.03191620919435,1.69984117381443,2.7023116096537,"GO","50 a 64"
0.738951929699069,2.73161685849858,5.62512265632536,9.44687757466131,14.789783743937,"GO","65+"
1.64823391735755,8.5484363158448,13.2357983223121,19.6506097124538,35.163301695591,"GO","< 2"
0.0606206095523532,0.33343061650696,0.515331169561772,0.757143022383685,1.0592059828796,"DF","15 a 49"
2.7062378783095,10.9587874593367,16.6515008698788,22.8196542114432,31.2393212409225,"DF","2 a 4"
0.750607992473904,2.35916298914359,3.86714414139019,5.60293417350212,7.82350270739777,"DF","5 a 14"
0.206192794386607,0.955405967102578,1.73139010509277,3.13283722433349,5.1691067783487,"DF","50 a 64"
2.32747585243803,6.3964266457586,10.2000479353174,17.7480475638158,30.8160749708166,"DF","65+"
18.8536953242836,69.3918748422912,116.759896471585,181.893470726014,256.104053062458,"DF","< 2"
